%fieldName is a required field.,%fieldname ເປັນFieldບັງຄັບ,module,Magento_Customer
Reset password token mismatch.,ຣີເຊັດລະຫັດຜ່ານບໍ່ກົງກັນToken,module,Magento_Customer
Reset password token expired.,ຣີເຊັດລະຫັດຜ່ານTokenໝົດອາຍຸ,module,Magento_Customer
Please correct the transactional account email type.,ກະລຸນາແກ້ໄຂປະເພດອີເມວຂອງບັນຊີການເຮັດທຸລະກໍາ,module,Magento_Customer
"""%1"" is a required value.","""%1"" ເປັນຄ່າທີ່ຕ້ອງການ",module,Magento_Customer
Global,ທົ່ວໂລກ,module,Magento_Customer
Per Website,ຕໍ່ເວັບໄຊ,module,Magento_Customer
We can't share customer accounts globally when the accounts share identical email addresses on more than one website.,ພວກເຮົາບໍ່ສາມາດໃຊ້ບັນຊີລູກຄ້າທົ່ວໂລກເມື່ອບັນຊີໃຊ້ທີ່ຢູ່ອີເມວດຽວກັນເທິງເວັບໄຊຫຼາຍກວ່າໜຶ່ງ,module,Magento_Customer
Billing Address,ທີ່ຢູ່ຜູ້ຊຳລະເງີນ,module,Magento_Customer
Shipping Address,ທີ່ຢູ່ໃນການຈັດສົ່ງ,module,Magento_Customer
-- Please Select --,-- ກະລຸນາເລືອກ --,module,Magento_Customer
Please enter a valid password reset token.,ກະລຸນາຕື່ມTokenການຣີເຊັດລະຫັດຜ່ານທີ່ຖືກຕ້ອງ,module,Magento_Customer
The password can not begin or end with a space.,ລະຫັດຜ່ານທີ່ບໍ່ສາມາດຂຶ້ນຕົ້ນຫຼືລົງທ້າຍໂດຍຊ່ອງວ່າງ,module,Magento_Customer
Admin,ຜູ້ເບີ່ງແຍງລະບົບ,module,Magento_Customer
ALL GROUPS,ທຸກກຸ່ມ,module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value",ບໍ່ມີກິດຈະການດັ່ງກ່າວໂດຍ%fieldname =%fieldValue%field2Name =%field2Value,module,Magento_Customer
File can not be saved to the destination folder.,ໄຟລບໍ່ສາມາດບັນທຶກໄປຍັງໂຟເດີ້ສຸດທ້າຍທາງ,module,Magento_Customer
Unable to create directory %1.,ບໍ່ສາມາດສ້າງໄດເຣັກທໍຣີ່%1,module,Magento_Customer
Destination folder is not writable or does not exists.,ໂຟເດີ້ສຸດທ້າຍທາງບໍ່ສາມາດຂຽນໄດ້ຫຼືບໍ່ຢູ່,module,Magento_Customer
Something went wrong while saving the file.,ສີ່ງທີ່ຜິດພາດໃນຂະນະທີ່ການບັນທຶກໄຟລ,module,Magento_Customer
Attribute object is undefined,ວັດຖຸຄຸນລັກສະນະບໍ່ໄດ້ກໍານົດ,module,Magento_Customer
"""%1"" invalid type entered.","""%1"" ຊະນິດບໍ່ຖືກຕ້ອງເຂົ້າມາ",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" ປະກອບໂດຍອັກຂະລະທີ່ບໍ່ແມ່ນຕົວອັກສອນຫຼືບໍ່ເປັນຕົວເລກ",module,Magento_Customer
"""%1"" is an empty string.","""%1"" ເປັນStringທີ່ວ່າງເປົ່າ",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1"" ມີອັກຂະລະທີ່ບໍ່ແມ່ນຕົວເລກ",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" ປະກອບໂດຍອັກຂະລະທີ່ບໍ່ແມ່ນຕົວອັກສອນ",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" ບໍ່ແມ່ນທີ່ຢູ່ອີເມວທີ່ຖືກຕ້ອງ",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" ບໍ່ໄດ້ເປັນຊື່Hostທີ່ຖືກຕ້ອງ",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" ໃຊ້ຕົວອັກສອນຫຼາຍເກີນໄປ",module,Magento_Customer
"%value%' looks like an IP address, which is not an acceptable format.",ຄ່າ%%' ເບິ່ງຄືວ່າທີ່ຢູ່ IP ເຊິ່ງບໍ່ໄດ້ເປັນຮູບແບບທີ່ຍອມຮັບ,module,Magento_Customer
%value%' looks like a DNS hostname but contains a dash in an invalid position.,ຄ່າ%%' ເບິ່ງຄືວ່າຊື່Host DNS ແຕ່ມີເສັ້ນປະໃນຕຳແໜ່ງທີ່ບໍ່ຖືກຕ້ອງ,module,Magento_Customer
%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.,ຄ່າ%%' ເບິ່ງຄືວ່າຊື່Host DNS ແຕ່ພວກເຮົາບໍ່ສາມາດກັບຄູ່ກັບสคีຊື່Hostສໍາລັບ TLD '%TLD%',module,Magento_Customer
%value%' looks like a DNS hostname but cannot extract TLD part.,ຄ່າ%%' ເບິ່ງຄືວ່າຊື່Host DNS ແຕ່ບໍ່ສາມາດແຍກສ່ວນ TLD,module,Magento_Customer
%value%' does not look like a valid local network name.,ຄ່າ%%' ເບິ່ງບໍ່ຄືຊື່ເຄືອຄ່າຍທີ່ຖືກຕ້ອງ,module,Magento_Customer
"%value%' looks like a local network name, which is not an acceptable format.",ຄ່າ%%' ເບິ່ງຄືວ່າຊື່ເຄືອຄ່າຍທ້ອງຖິ່ນເຊິ່ງບໍ່ໄດ້ເປັນຮູບແບບທີ່ຍອມຮັບ,module,Magento_Customer
"%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",ຄ່າ%%' ເບິ່ງຄືຈະເປັນຊື່Host DNS ແຕ່สัญกรณ์ punycode ໄດ້ຮັບບໍ່ສາມາດຖອດລະຫັດ,module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" ບໍ່ໄດ້ເປັນ URL ທີ່ຖືກຕ້ອງ",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" ບໍ່ໄດ້ເປັນວັນທີຖືກຕ້ອງ",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" ບໍ່พอດີກັບຮູບແບບວັນທີເຂົ້າມາ",module,Magento_Customer
Please enter a valid date between %1 and %2 at %3.,ກະລຸນາຕື່ມວັນທີທີ່ຖືກຕ້ອງລະຫວ່າງ%1%2 ແລະທີ່ 3%,module,Magento_Customer
Please enter a valid date equal to or greater than %1 at %2.,ກະລຸນາຕື່ມວັນທີທີ່ຖືກຕ້ອງເທົ່າກັບຫຼືຫຼາຍກວ່າ%1%2,module,Magento_Customer
Please enter a valid date less than or equal to %1 at %2.,ກະລຸນາຕື່ມວັນທີທີ່ຖືກຕ້ອງໜ້ອຍກວ່າຫຼືເທົ່າກັບ %1ທີ່ %2,module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" ບໍ່ໄດ້ເປັນໄຟລນາມສະກຸນທີ່ຖືກຕ້ອງ",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" ບໍ່ໄດ້ເປັນໄຟລທີ່ຖືກຕ້ອງ",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" ເກີນຂະໜາດໄຟລທີ່ໄດ້ຮັບອະນຸຍາດ",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" ບໍ່ໄດ້ເປັນຮູບແບບຮູບພາບທີ່ຖືກຕ້ອງ",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" ຄວາມກວ້າງເກີນກວ່າຄ່າທີ່ໄດ້ຮັບອະນຸຍາດຈາກ%2 px",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" ສູງເກີນກວ່າຄ່າທີ່ໄດ້ຮັບອະນຸຍາດຈາກ%2 px",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" ຍາວຈະຕ້ອງເທົ່າກັບຫຼືຫຼາຍກວ່າ%2 ຕົວອັກສອນ",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" ຍາວຈະຕ້ອງເທົ່າກັບຫຼືໜ້ອຍກວ່າ%2 ຕົວອັກສອນ",module,Magento_Customer
label,ເຄື່ອງໝາຍ,module,Magento_Customer
Please enter a customer email.,ກະລຸນາຕື່ມອີເມວຂອງລູກຄ້າ,module,Magento_Customer
A customer website ID must be specified when using the website scope.,ID ທີ່ເວັບໄຊຂອງລູກຄ້າຈະຕ້ອງລະບຸຂອບເຂດເມື່ອໃຊ້ເວັບໄຊ,module,Magento_Customer
Customer Group,ກຸ່ມລູກຄ້າ,module,Magento_Customer
"You can't delete group ""%1"".","ທ່ານບໍ່ສາມາດລຶບກຸ່ມ ""%1""",module,Magento_Customer
Customer Group already exists.,ກຸ່ມລູກຄ້າທີ່ມີຢູ່ແລ້ວ,module,Magento_Customer
Cannot delete group.,ບໍ່ສາມາດລຶບກຸ່ມ,module,Magento_Customer
Error during VAT Number verification.,ຂໍ້ຜິດພາດລະຫວ່າງການກວດສອບຈໍານວນພາສີມູນຄ່າເພີ່ມ,module,Magento_Customer
PHP SOAP extension is required.,ຂະຫຍາຍ SOAP PHP ເປັນສີ່ງຈື່ເປັນ,module,Magento_Customer
VAT Number is valid.,ຈໍານວນພາສີມູນຄ່າເພີ່ມທີ່ຖືກຕ້ອງ,module,Magento_Customer
Please enter a valid VAT number.,ກະລຸນາຕື່ມໝາຍເລກ VAT ທີ່ຖືກຕ້ອງ,module,Magento_Customer
Your VAT ID was successfully validated.,ລະຫັດ VAT ຂອງທ່ານໄດ້ຮັບການກວດສອບຮຽບຮ້ອຍແລ້ວ,module,Magento_Customer
You will be charged tax.,ທ່ານຈະຖືກເອີ້ນເກັບພາສີ,module,Magento_Customer
You will not be charged tax.,ທ່ານຈະບໍ່ຖືກເອີ້ນເກັບພາສີ,module,Magento_Customer
The VAT ID entered (%1) is not a valid VAT ID.,ລະຫັດພາສີມູນຄ່າເພີ່ມຕື່ມ (%1) ບໍ່ໄດ້ເປັນລະຫັດ VAT ທີ່ຖືກຕ້ອງ,module,Magento_Customer
Your Tax ID cannot be validated.,ປະຈໍາຕົວຜູ້ເສຍພາສີຂອງທ່ານບໍ່ສາມາດກວດສອບ,module,Magento_Customer
"If you believe this is an error, please contact us at %1",ຫາກທ່ານເຊື່ອວ່ານີ້ເປັນຂໍ້ຜິດພາດກະລຸນາຕິດຕໍ່ພວກເຮົາໄດ້ທີ່ %1,module,Magento_Customer
No such entity with %fieldName = %fieldValue,ບໍ່ມີກິດຈະການດັ່ງກ່າວໂດຍ%fieldname =%fieldValue,module,Magento_Customer
Male,ຊາຍ,module,Magento_Customer
Female,ຍິງ,module,Magento_Customer
Not Specified,ບໍ່ລະບຸ,module,Magento_Customer
Thank you for registering with,ຂໍຂໍຂອບໃຈສໍາລັບການລົງທະບຽນກັບ,module,Magento_Customer
enter your billing address for proper VAT calculation,ຕື່ມທີ່ຢູ່ການເອີ້ນເກັບເງິນໃນການຄຳນວນພາສີມູນຄ່າເພີ່ມທີ່ເໜາະສົມ,module,Magento_Customer
enter your shipping address for proper VAT calculation,ຕື່ມທີ່ຢູ່ຈັດສົ່ງຂອງທ່ານສໍາລັບການຄຳນວນພາສີມູນຄ່າເພີ່ມທີ່ເໜາະສົມ,module,Magento_Customer
Please enter new password.,ກະລຸນາຕື່ມລະຫັດຜ່ານໃໝ່,module,Magento_Customer
message,ຂ່າວສານ,module,Magento_Customer
NoSuchEntityException,NoSuchEntityException,module,Magento_Customer
Exception,ຂໍ້ຍົກເວັ້ນ,module,Magento_Customer
InputException.,InputException,module,Magento_Customer
InputException,InputException,module,Magento_Customer
Exception message,ຂໍ້ຄວາມສະແດງຂໍ້ຍົກເວັ້ນ,module,Magento_Customer
Validator Exception,ຍົກເວັ້ນກວດສອບ,module,Magento_Customer
Localized Exception,ຍົກເວັ້ນພາສາທ້ອງຖິ່ນ,module,Magento_Customer
some error,ຂໍ້ຜິດພາດບາງ,module,Magento_Customer
frontend_label,frontend_label,module,Magento_Customer
NOT LOGGED IN,ບໍ່ໄດ້ເຂົ້າ,module,Magento_Customer
Please enter the state/province.,ກະລຸນາໃສ່ ເມືອງ/ ແຂວງ,module,Magento_Customer
region is a required field.,ພູມເຂດພື້ນທີ່ເປັນFieldບັງຄັບ,module,Magento_Customer
regionId is a required field.,regionId ເປັນ Field ບັງຄັບ,module,Magento_Customer
Label,ເຄື່ອງໝາຍ,module,Magento_Customer
Select...,ເລືອກ...,module,Magento_Customer
Edit,ແກ້ໄຂ,module,Magento_Customer
Visitor,ຜູ້ຢ້ຽມຢາມ,module,Magento_Customer
Customer,ລູກຄ້າ,module,Magento_Customer
No item specified.,ບໍ່ມີລາຍການທີ່ລະບຸ,module,Magento_Customer
Are you sure you want to remove this item?,ທ່ານແນ່ໃຈຫຼືບໍ່ວ່າຕ້ອງການລຶບລາຍການນີ້ຫຼືບໍ່?,module,Magento_Customer
Personal Information,ຂໍ້ມູນສ່ວນບຸກຄົນ,module,Magento_Customer
Last Logged In:,ສຸ່ລະບົບຄັ້ງລ່າສຸດ:,module,Magento_Customer
Last Logged In (%1):,ລ່າສຸດເຂົ້າສູ່ລະບົບ (%1):,module,Magento_Customer
Account Lock:,ລັອກບັນຊີ:,module,Magento_Customer
Confirmed email:,ອີເມວຢືນຢັນ:,module,Magento_Customer
Account Created:,ບັນຊີທີ່ສ້າງໄວ້:,module,Magento_Customer
Account Created on (%1):,ບັນຊີທີ່ສ້າງເທິງ (%1):,module,Magento_Customer
Account Created in:,ບັນຊີທີ່ສ້າງໃນ:,module,Magento_Customer
Customer Group:,ກຸ່ມລູກຄ້າ:,module,Magento_Customer
Default Billing Address,ທີ່ຢູ່ໃບບີນ,module,Magento_Customer
Sales Statistics,ສະທິຕິການຂາຍ,module,Magento_Customer
Web Site,ເວັບໄຊ,module,Magento_Customer
Store,ເກັບ,module,Magento_Customer
Store View,ເວວຮ້ານ,module,Magento_Customer
Lifetime Sales,ຍອດຂາຍທັງໝົດ,module,Magento_Customer
Average Sale,ຂາຍສະເລ່ຍ,module,Magento_Customer
All Store Views,ທົງໝົດຮ້ານຄ້າ,module,Magento_Customer
Change,ປ່ຽນແປງ,module,Magento_Customer
Manage Addresses,ຈັດການທີ່ຢູ່,module,Magento_Customer
Default Shipping Address,ທີ່ຢູ່ການຈັດສົ່ງ,module,Magento_Customer
Contact Information,ຂໍ້ມູນຕິດຕໍ່,module,Magento_Customer
Change Password,ປ່ຽນລະຫັດຜ່ານ,module,Magento_Customer
Newsletters,ຂໍ້ມູນຂ່າວ,module,Magento_Customer
"You are subscribed to ""General Subscription"".","ທ່ານໄດ້ຕິດຕາມ ""ຂໍ້ມູນຂ່າວ""",module,Magento_Customer
or,ຫຼື,module,Magento_Customer
Default Addresses,ທີ່ຢູ່,module,Magento_Customer
Change Billing Address,ປ່ຽນທີ່ຢູ່ໃບບີນ,module,Magento_Customer
You have no default billing address in your address book.,ທ່ານບໍ່ມີການເອີ້ນເກັບເງິນຄ່າເລີ່ມຕົ້ນທີ່ຢູ່ໃນປື້ມທີ່ຢູ່ຂອງທ່ານ,module,Magento_Customer
Change Shipping Address,ປ່ຽນທີ່ຢູ່ການຈັດສົ່ງ,module,Magento_Customer
You have no default shipping address in your address book.,ທ່ານບໍ່ມີທີ່ຢູ່ຈັດສົ່ງເລີ່ມຕົ້ນໃນປື້ມທີ່ຢູ່ຂອງທ່ານ,module,Magento_Customer
Additional Address Entries,ເພິ່ມເຕິມລາຍການທີ່ຢູ່,module,Magento_Customer
Delete Address,ລຶບທີ່ຢູ່,module,Magento_Customer
You have no other address entries in your address book.,ທ່ານຍັງບໍ່ມີລາຍການທີ່ຢູ່ອື່ນ ໃນສະໝຸດບັນທຶກທີ່ຢູ່,module,Magento_Customer
* Required Fields,* ຕ້ອງຕື່ມຂໍ້ມູນ,module,Magento_Customer
Address,ທີ່ຢູ່,module,Magento_Customer
Street Address,ຖະໜົນ,module,Magento_Customer
Street Address %1,ທີ່ຢູ່ %1,module,Magento_Customer
VAT Number,ໝາຍເລກພາສີ,module,Magento_Customer
City,ເມືອງ,module,Magento_Customer
State/Province,ແຂວງ / ເມືອງ,module,Magento_Customer
"Please select a region, state or province.","ເລືອກປະເທດ, ແຂວງ, ຫຼື ເມືອງ",module,Magento_Customer
Zip/Postal Code,Zip / ລະຫັດໄປສະນີ,module,Magento_Customer
Country,ປະເທດ,module,Magento_Customer
It's a default billing address.,ເປັນທີ່ຢູ່ໃບບີນເລິ່ມຕົ້ນ,module,Magento_Customer
Use as my default billing address,ໃຊ້ເປັນທີ່ຢູ່ໃບບິນເລິ່ມຕົ້ນຂອງຂ້ອຍ,module,Magento_Customer
It's a default shipping address.,ເປັນທີ່ຢູ່ການຈັດສົ່ງເລິ່ມຕົ້ນ,module,Magento_Customer
Use as my default shipping address,ໃຊ້ເປັນທີ່ຢູ່ຈັດສົ່ງເລິ່ມຕົ້ນຂອງຂ້ອຍ,module,Magento_Customer
Save Address,ບັນທຶກທີ່ຢູ່,module,Magento_Customer
Go back,ກັບຄືນ,module,Magento_Customer
Please enter your email below and we will send you the confirmation link.,ກະລຸນາຕື່ມອີເມວຂອງທ່ານດ້ານລຸ່ມແລະພວກເຮົາຈະສົ່ງລີ້ງຢືນຢັນ,module,Magento_Customer
Email,ອີເມວ,module,Magento_Customer
Send confirmation link,ສົ່ງລີ້ງຢືນຢັນ,module,Magento_Customer
Back to Sign In,ກັບຄືນໄປເຂົ້າສູ່ລະບົບ,module,Magento_Customer
Change Email,ປ່ຽນອິເມວ,module,Magento_Customer
Change Email and Password,ປ່ຽນອີເມວ ແລະ ລະຫັດຜ່ານ,module,Magento_Customer
Current Password,ລະຫັດຜ່ານປັດຈຸບັນ,module,Magento_Customer
New Password,ລະຫັດຜ່ານໃໝ່,module,Magento_Customer
Password Strength,ຄວາມເຂັ້ມແຂງຂອງລະຫັດຜ່ານ,module,Magento_Customer
No Password,ບໍ່ມີລະຫັດຜ່ານ,module,Magento_Customer
Confirm New Password,ຢືນຢັນລະຫັດຜ່ານໃໝ່,module,Magento_Customer
Save,ບັນທຶກ,module,Magento_Customer
Please enter your email address below to receive a password reset link.,ກະລຸນາປ່ອນອີເມວຂອງທ່ານເພື່ອຮັບລິ້ງປ່ຽນລະຫັດຜ່ານໃຫມ່,module,Magento_Customer
Reset My Password,ປ່ຽນລະຫັດຜ່ານໃໝ່,module,Magento_Customer
Registered Customers,ລູກຄ້າທີ່ເປັນສະມະຊິກລະບົບ,module,Magento_Customer
"If you have an account, sign in with your email address.","ຖ້າທ່ານເປັນສະມາຊິກແລ້ວ, ໃຊ້ອີເມວບັນຊີສະມາຊິກເຂົ້າສູ່ລະົບບໄດ້ເລີຍ",module,Magento_Customer
Password,ລະຫັດຜ່ານ,module,Magento_Customer
Forgot Your Password?,ລືມລະຫັດຜ່ານ?,module,Magento_Customer
Subscription option,ໂຕເລືອກການຮັບຂ່າວສານ,module,Magento_Customer
General Subscription,ຕິດຕາມທົ່ວໄປ,module,Magento_Customer
Sign Up for Newsletter,ສະໝັກຮັບຂ່າວສານ,module,Magento_Customer
Address Information,ຂໍ້ມູນທີ່ຢູ່,module,Magento_Customer
Sign-in Information,ຂໍ້ມູນການເຂົ້າລະບົບ,module,Magento_Customer
Confirm Password,ຢືນຢັນລະຫັດຜ່ານ,module,Magento_Customer
Create an Account,ສ້າງບັນຊີສະມາຊິກ,module,Magento_Customer
Set a New Password,ຕັ້ງຄ່າລະຫັດຜ່ານໃໝ່,module,Magento_Customer
You have signed out and will go to our homepage in 5 seconds.,ທ່ານໄດ້ລົງນາມອອກມາແລະຈະຫາໜ້າທໍາອິດຂອງພວກເຮົາໃນ 5 วิນາທີ,module,Magento_Customer
New Customers,ສະມາຊິກໃໝ່,module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","ສ້າງບັນຊີສະມາຊິກກັບພວກເຮົາໃຫ້ທ່ານໄດ້ຫຼາຍກວ່າທີ່ຄິດ: ສັ່ງຊື້ງ່າຍ ວອງໄວ, ເລືອກທີ່ຢູ່ສົ່ງເຄື່ອງຫຼາຍບ່ອນ, ຕິດຕາມອໍເດີໄດ້ຕະຫຼອດເວລາ",module,Magento_Customer
Company,ບໍລິສັດ,module,Magento_Customer
Fax,ແຟັກ,module,Magento_Customer
Gender,ເພດ,module,Magento_Customer
Name,ຊື່,module,Magento_Customer
Tax/VAT number,ພາສີ / ໝາຍເລກ VAT,module,Magento_Customer
Phone Number,ໝາຍເລກໂທລະສັບ,module,Magento_Customer
Welcome to %store_name,ຍິນດີຕ້ອນຮັບສຸ່%store_name,module,Magento_Customer
"%name,","%name,",module,Magento_Customer
Welcome to %store_name.,ຍິນດີຕ້ອນຮັບສຸ່%store_name,module,Magento_Customer
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","ການລົງຊື່ເຂົ້າໃຊ້ເວັບໄຊຂອງພວກເຮົາໃຊ້ຂໍ້ມູນປະຈໍາຕົວເຫຼົ່ານີ້ໃນລະຫວ່າງການCheckoutຫຼືເທິງທີ່ <a href=""%customer_url""> ໜ້າ </a> ບັນຊີຂອງຂ້ອຍ:",module,Magento_Customer
Email:,ອີເມວ:,module,Magento_Customer
Password:,ລະຫັດຜ່ານ:,module,Magento_Customer
Password you set when creating account,ລະຫັດຜ່ານທີ່ທ່ານຕັ້ງໄວ້ເມື່ອສ້າງບັນຊີສະມາຊິກ,module,Magento_Customer
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","ລືມລະຫັດຜ່ານຂອງບັນຊີຂອງທ່ານຫຼືບໍ່ ຄລິກ <a href=""%reset_url""> ນີ້ </a> ເພື່ອຣີເຊັດ",module,Magento_Customer
"When you sign in to your account, you will be able to:",ເມື່ອທ່ານລົງຊື່ເຂົ້າໃຊ້ບັນຊີຂອງທ່ານທ່ານຈະສາມາດ:,module,Magento_Customer
Proceed through checkout faster,ດໍາເນີນການຊໍາລະເງິນໄດ້ໄວຂຶ້ນ,module,Magento_Customer
Check the status of orders,ກວດສອບສະຖານະຂອງອໍເດີ,module,Magento_Customer
View past orders,ເບິ່ງອໍເດີທີ່ຜ່ານມາ,module,Magento_Customer
Store alternative addresses (for shipping to multiple family members and friends),ທີ່ຢູ່ທາງເລືອກຮ້ານຄ້າ (ສໍາລັບການຈັດສົ່ງໃຫ້ສະມາຊິກໃນคລໍຖ້າบครัวແລະເພື່ອນ ๆ ຫຼາຍ ๆ ຄົນ),module,Magento_Customer
Please confirm your %store_name account,ກະລຸນາຢືນຢັນບັນຊີ%store_name ຂອງທ່ານ,module,Magento_Customer
You must confirm your %customer_email email before you can sign in (link is only valid once):,ທ່ານຕ້ອງຢືນຢັນອີເມວຂອງທ່ານ CUSTOMER_EMAIL%ກ່ອນທີ່ທ່ານຈະສາມາດເຂົ້າສູ່ລະບົບ (ລິ້ງທີ່ຖືກຕ້ອງພຽງຄັ້ງດຽວ):,module,Magento_Customer
Confirm Your Account,ຢືນຢັນບັນຊີຂອງທ່ານ,module,Magento_Customer
Thank you for confirming your %store_name account.,ຂໍຂໍຂອບໃຈສໍາລັບການຢືນຢັນບັນຊີ%store_name ຂອງທ່ານ,module,Magento_Customer
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","ການລົງຊື່ເຂົ້າໃຊ້ເວັບໄຊຂອງພວກເຮົາແລະຕັ້ງລະຫັດຜ່ານໃຫ້ຄລິກທີ່ <a href=""%create_password_url""> ລິ້ງ </a>:",module,Magento_Customer
Your %store_name email has been changed,ອີເມວ%store_name ຂອງທ່ານໄດ້ຮັບການປ່ຽນແປງ,module,Magento_Customer
"Hello,","ສະບາຍດີ,",module,Magento_Customer
We have received a request to change the following information associated with your account at %store_name: email.,ພວກເຮົາໄດ້ຮັບຄໍາຂໍໃຫ້ປ່ຽນຂໍ້ມູນຕໍ່ໄປນີ້ທີ່ກ່ຽວຂ້ອງກັບບັນຊີຂອງທ່ານທີ່ %store_nameA: ອີເມວ,module,Magento_Customer
"If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>","ຫາກທ່ານບໍ່ໄດ້ຮັບອະນຸຍາດການດໍາເນີນການນີ້ກະລຸນາຕິດຕໍ່ພວກເຮົາທັນທີທີ່ <a href=""mailto:%store_email"">%store_email </a>",module,Magento_Customer
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","ຫຼືໂທຊອກຫາພວກເຮົາໄດ້ທີ່ <a href=""tel:%store_phone"">%store_phone </a>",module,Magento_Customer
"Thanks,<br>%store_name",ຂໍຂອບໃຈ <br>%store_name,module,Magento_Customer
Your %store_name email and password has been changed,ອີເມວ%store_name ແລະລະຫັດຜ່ານຂອງທ່ານໄດ້ຮັບການປ່ຽນແປງ,module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email, password.",ພວກເຮົາໄດ້ຮັບຄໍາຂໍໃຫ້ປ່ຽນຂໍ້ມູນຕໍ່ໄປນີ້ທີ່ກ່ຽວຂ້ອງກັບບັນຊີຂອງທ່ານທີ່ %store_nameA: ອີເມວລະຫັດຜ່ານ,module,Magento_Customer
Reset your %store_name password,ຣີເຊັດລະຫັດຜ່ານຂອງທ່ານ %store_name,module,Magento_Customer
There was recently a request to change the password for your account.,ນອກຈາກນັ້ນເມື່ອມໍ່ໆ ນີ້ຂໍໃຫ້ປ່ຽນລະຫັດຜ່ານສໍາລັບບັນຊີຂອງທ່ານ,module,Magento_Customer
"If you requested this change, set a new password here:",ຫາກທ່ານຂໍປ່ຽນແປງນີ້ຕັ້ງຄ່າລະຫັດຜ່ານໃໝ່ທີ່ນີ້:,module,Magento_Customer
"If you did not make this request, you can ignore this email and your password will remain the same.",ຫາກທ່ານບໍ່ໄດ້ສົ່ງຄໍາຂໍນີ້ທ່ານສາມາດລະເລີຍອີເມວແລະລະຫັດຜ່ານຂອງທ່ານຈະຍັງຄົງຄືເດີມ,module,Magento_Customer
Your %store_name password has been changed,ລະຫັດຜ່ານ%store_name ຂອງທ່ານໄດ້ຮັບການປ່ຽນແປງ,module,Magento_Customer
We have received a request to change the following information associated with your account at %store_name: password.,ພວກເຮົາໄດ້ຮັບຄໍາຂໍໃຫ້ປ່ຽນຂໍ້ມູນຕໍ່ໄປນີ້ທີ່ກ່ຽວຂ້ອງກັບບັນຊີຂອງທ່ານທີ່ %store_nameA: ລະຫັດຜ່ານ,module,Magento_Customer
Checkout out as a new customer,ຊໍາລະເງິນອອກເປັນສະມາຊິກໃໝ່,module,Magento_Customer
Creating an account has many benefits:,ສ້າງບັນຊີສະມາຊິກມີປະໂຫຍດຫຼາຍ:,module,Magento_Customer
See order and shipping status,ເບິ່ງອໍເດີແລະສະຖານະການຈັດສົ່ງ,module,Magento_Customer
Track order history,ປະຫວັດຕິດຕາມອໍເດີ,module,Magento_Customer
Check out faster,ກວດສອບໄດ້ໄວຂຶ້ນ,module,Magento_Customer
Checkout out using your account,ຊໍາລະເງິນໂດຍໃຊ້ບັນຊີຂອງທ່ານ,module,Magento_Customer
Email Address,ທີ່ຢູ່ອີເມວ,module,Magento_Customer
Are you sure you want to do this?,ທ່ານແນ່ໃຈຫຼືບໍ່ວ່າຕ້ອງການທີ່ຈະເຮັດແບບນີ້?,module,Magento_Customer
Are you sure you want to delete this address?,ທ່ານແນ່ໃຈຫຼືບໍ່ວ່າຕ້ອງການລຶບຢູ່ນີ້ຫຼືບໍ່?,module,Magento_Customer
Weak,ອ່ອນ,module,Magento_Customer
Medium,ກາງ,module,Magento_Customer
Strong,ແຂງແຮງ,module,Magento_Customer
Very Strong,ແຂງແຮງຫຼາຍ,module,Magento_Customer
Guest checkout is disabled.,ຜູ້ເຂົ້າພັກສາມາດເຊັກເອົ້າຖືກປິດການໃຊ້ງານ,module,Magento_Customer
All Customers,ລູກຄ້າທົງໝົດ,module,Magento_Customer
Now Online,ອອນໄລຂະນະນີ້,module,Magento_Customer
Customers Section,ມາດຕາສ່ວນຂອງລູກຄ້າ,module,Magento_Customer
